Order_ID,Customer,Country,Region,Sales_Person,Product,Category,Amount,Currency,Order_Date,Payment_Method,Order_Status
11143,Client_555,Germany,EMEA,Yuki Tanaka,Logitech MX Master,Accessories,99,GBP,03/08/2023,PayPal,Pending
11144,Client_831,Australia,APAC,David Okoro,MacBook Pro M3,Electronics,2499,USD,13/03/2023,PayPal,Completed
11145,Client_485,Nigeria,Africa,David Okoro,Enterprise Server,Infrastructure,15200 approx,GBP,2023.02.02,Wire Transfer,In Review
11146,Client_975,Japan,APAC,Elena Rodriguez,iPhone 15 Pro,Electronics,USD 999,USD,2023.03.29,Credit Card,Cancelled
11147,Client_649,USA,North America,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,USD,"Jan 23, 2023",Wire Transfer,Completed
11148,Client_734,Germany,EMEA,Michael Chen,Samsung S23 Ultra,Electronics,1199,GBP,2023.01.09,Wire Transfer,Completed
11149,Client_414,USA,North America,David Okoro,Conference Table,Furniture,2100,USD,2023.03.07,Wire Transfer,Pending
11150,Client_258,Germany,EMEA,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,2024.03.09,Crypto,Completed
11151,Client_549,Canada,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,"May 22, 2023",Credit Card,Cancelled
11152,Client_416,USA,North America,David Okoro,Conference Table,Furniture,2100,USD,2023.07.29,Wire Transfer,Completed
11153,Client_187,Germany,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,2023.01.14,Crypto,In Review
11154,Client_511,UK,EMEA,David Okoro,Samsung S23 Ultra,Electronics,USD 1199,EUR,30/11/2023,PayPal,Completed
11155,Client_15,USA,North America,Michael Chen,Network Switch,Infrastructure,4500,USD,N/A,Credit Card,In Review
11156,Client_818,USA,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,04/01/2024,PayPal,Pending
11157,Client_952,Nigeria,Africa,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,"Jan 03, 2023",Credit Card,In Review
11158,Client_300,Nigeria,Africa,Michael Chen,iPhone 15 Pro,Electronics,USD 999,GBP,"Nov 09, 2023",Crypto,In Review
11159,Client_486,Germany,EMEA,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,GBP,2024.02.25,PayPal,Completed
11160,Client_935,Japan,APAC,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,JPY,2023.10.29,Crypto,Completed
11161,Client_561,Australia,APAC,Yuki Tanaka,Enterprise Server,Infrastructure,15200 approx,EUR,05/12/2023,Crypto,Cancelled
11162,Client_475,USA,North America,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,2023.04.05,Credit Card,Completed
11163,Client_57,UK,EMEA,David Okoro,Herman Miller Chair,Furniture,,USD,2023-14-32,PayPal,Pending
11164,Client_372,Australia,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,2023-14-32,Crypto,In Review
11165,Client_826,Germany,EMEA,Elena Rodriguez,Network Switch,Infrastructure,4500,GBP,25/02/2024,Crypto,In Review
11166,Client_703,Japan,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,GBP,08/03/2023,PayPal,Completed
11167,Client_240,Germany,EMEA,Sarah Jenkins,Logitech MX Master,Accessories,USD 99,EUR,16/09/2023,Wire Transfer,Completed
11168,Client_359,UK,EMEA,Michael Chen,Network Switch,Infrastructure,,JPY,16/06/2023,Wire Transfer,Completed
11169,Client_758,UK,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,EUR,15/05/2024,Crypto,In Review
11170,Client_954,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,USD,2024.02.22,Wire Transfer,Completed
11171,Client_229,Nigeria,Africa,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,18/07/2023,Crypto,Completed
11172,Client_499,Canada,North America,Yuki Tanaka,Logitech MX Master,Accessories,,NGN,2023.05.03,Wire Transfer,Completed
11173,Client_238,USA,North America,Michael Chen,iPhone 15 Pro,Electronics,,USD,N/A,Crypto,Pending
11174,Client_560,Australia,APAC,Michael Chen,Enterprise Server,Infrastructure,15200,NGN,03/05/2024,PayPal,Pending
11175,Client_36,Germany,EMEA,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,GBP,10/04/2023,Crypto,Pending
11176,Client_671,Nigeria,Africa,David Okoro,Enterprise Server,Infrastructure,15200,GBP,23/04/2024,Wire Transfer,Completed
11177,Client_258,Germany,EMEA,David Okoro,Conference Table,Furniture,,USD,22/11/2023,Credit Card,Completed
11178,Client_655,Japan,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,08/04/2024,Crypto,Pending
11179,Client_95,Australia,APAC,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,09/05/2023,Credit Card,Cancelled
11180,Client_887,USA,North America,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,N/A,Wire Transfer,Completed
11181,Client_61,Canada,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,2023.07.06,PayPal,Completed
11182,Client_439,Australia,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,N/A,Crypto,Cancelled
11183,Client_549,Australia,APAC,David Okoro,Network Switch,Infrastructure,4500,USD,01/14/2024,Crypto,In Review
11184,Client_743,Canada,North America,Michael Chen,Electric Standing Desk,Furniture,USD 850,EUR,12/02/2023,PayPal,Pending
11185,Client_473,USA,North America,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,18/10/2023,PayPal,Completed
11186,Client_703,Germany,EMEA,Yuki Tanaka,Logitech MX Master,Accessories,,EUR,"Jun 21, 2023",Wire Transfer,Pending
11187,Client_576,Germany,EMEA,Michael Chen,Enterprise Server,Infrastructure,15200,EUR,2023.08.06,Crypto,Cancelled
11188,Client_300,Australia,APAC,Michael Chen,Samsung S23 Ultra,Electronics,1199,NGN,2023.12.29,PayPal,Completed
11189,Client_784,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,2100,USD,27/04/2023,PayPal,Completed
11190,Client_831,Germany,EMEA,Michael Chen,Logitech MX Master,Accessories,99,USD,N/A,PayPal,Pending
11191,Client_775,Nigeria,Africa,David Okoro,Thunderbolt Dock,Accessories,299,JPY,08/26/2023,Credit Card,Completed
11192,Client_854,Japan,APAC,Michael Chen,Logitech MX Master,Accessories,99,GBP,09/02/2023,Credit Card,Cancelled
11193,Client_159,Japan,APAC,Yuki Tanaka,Electric Standing Desk,Furniture,USD 850,USD,06/12/2023,Crypto,In Review
11194,Client_323,Germany,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,2023.12.24,Wire Transfer,Completed
11195,Client_393,UK,EMEA,Elena Rodriguez,Conference Table,Furniture,2100,GBP,"Mar 16, 2023",Wire Transfer,Cancelled
11196,Client_344,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,EUR,"Feb 08, 2024",Crypto,Completed
11197,Client_557,Canada,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,EUR,12/01/2023,Crypto,Completed
11198,Client_480,Nigeria,Africa,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2023-14-32,PayPal,Pending
11199,Client_776,UK,EMEA,Sarah Jenkins,Herman Miller Chair,Furniture,1450,JPY,04/01/2023,PayPal,Completed
11200,Client_977,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,2023.04.08,Credit Card,Completed
11201,Client_405,Canada,North America,Michael Chen,Network Switch,Infrastructure,4500,USD,2023-14-32,Credit Card,Completed
11202,Client_231,Nigeria,Africa,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,08/25/2023,PayPal,Completed
11203,Client_754,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,2023.07.05,Wire Transfer,In Review
11204,Client_554,Nigeria,Africa,David Okoro,Enterprise Server,Infrastructure,15200,EUR,N/A,Crypto,Completed
11205,Client_281,UK,EMEA,David Okoro,Conference Table,Furniture,2100 approx,EUR,2023.02.22,Credit Card,Pending
11206,Client_766,Germany,EMEA,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,08/02/2024,PayPal,Cancelled
11207,Client_305,USA,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,03/05/2024,Credit Card,Completed
11208,Client_926,Germany,EMEA,Michael Chen,Conference Table,Furniture,2100,USD,24/05/2023,Credit Card,Cancelled
11209,Client_801,Canada,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,JPY,07/05/2024,Crypto,Pending
11210,Client_606,Germany,EMEA,Elena Rodriguez,Conference Table,Furniture,2100,GBP,N/A,Crypto,Completed
11211,Client_127,USA,North America,David Okoro,Herman Miller Chair,Furniture,1450,USD,26/02/2023,Crypto,Cancelled
11212,Client_672,Australia,APAC,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,17/12/2023,Crypto,Completed
11213,Client_446,Australia,APAC,Sarah Jenkins,Electric Standing Desk,Furniture,850 approx,USD,12/04/2023,Wire Transfer,Completed
11214,Client_816,Japan,APAC,Elena Rodriguez,Conference Table,Furniture,2100,GBP,19/01/2024,Crypto,Completed
11215,Client_113,USA,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,"Mar 28, 2023",Crypto,Completed
11216,Client_276,Japan,APAC,Yuki Tanaka,Enterprise Server,Infrastructure,15200,NGN,N/A,Crypto,In Review
11217,Client_821,USA,North America,Michael Chen,iPhone 15 Pro,Electronics,999,USD,27/03/2023,Wire Transfer,Cancelled
11218,Client_919,Canada,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200 approx,EUR,2023.10.05,PayPal,Completed
11219,Client_100,Germany,EMEA,Michael Chen,Enterprise Server,Infrastructure,USD 15200,USD,N/A,Credit Card,Cancelled
11220,Client_249,USA,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,05/02/2023,PayPal,In Review
11221,Client_409,Australia,APAC,Sarah Jenkins,Herman Miller Chair,Furniture,1450 approx,USD,11/05/2023,Credit Card,Pending
11222,Client_59,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,GBP,N/A,Crypto,In Review
11223,Client_99,USA,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,N/A,Wire Transfer,In Review
11224,Client_885,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,NGN,2023.08.26,Credit Card,Pending
11225,Client_647,Canada,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,"Jan 01, 2023",Crypto,Completed
11226,Client_177,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,03/06/2024,PayPal,Completed
11227,Client_585,Nigeria,Africa,Sarah Jenkins,Samsung S23 Ultra,Electronics,,EUR,2023.07.16,Wire Transfer,Completed
11228,Client_362,Germany,EMEA,David Okoro,Electric Standing Desk,Furniture,850,EUR,N/A,Wire Transfer,Completed
11229,Client_106,Germany,EMEA,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,JPY,20/02/2024,Wire Transfer,Pending
11230,Client_782,Australia,APAC,Michael Chen,Electric Standing Desk,Furniture,850,EUR,07/09/2023,Crypto,In Review
11231,Client_464,Germany,EMEA,Elena Rodriguez,MacBook Pro M3,Electronics,2499,USD,N/A,Crypto,Completed
11232,Client_366,Canada,North America,Michael Chen,Sony WH-1000XM5,Accessories,399,NGN,06/10/2023,PayPal,In Review
11233,Client_767,Japan,APAC,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,07/23/2023,Crypto,Pending
11234,Client_75,Australia,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,NGN,29/03/2024,Crypto,Completed
11235,Client_499,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,999,GBP,03/09/2023,PayPal,In Review
11236,Client_663,Japan,APAC,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,NGN,2023-14-32,Wire Transfer,In Review
11237,Client_910,UK,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,299,JPY,04/02/2023,Crypto,Cancelled
11238,Client_658,USA,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,12/01/2023,PayPal,Cancelled
11239,Client_218,Canada,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,N/A,Wire Transfer,Pending
11240,Client_183,USA,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,03/01/2023,Credit Card,Completed
11241,Client_91,Australia,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,EUR,06/11/2023,PayPal,Completed
11242,Client_541,USA,North America,David Okoro,MacBook Pro M3,Electronics,2499,USD,04/23/2023,PayPal,In Review
11243,Client_374,USA,North America,David Okoro,iPhone 15 Pro,Electronics,999,USD,N/A,PayPal,Cancelled
11244,Client_39,UK,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,2023.03.17,Crypto,Completed
11245,Client_315,Nigeria,Africa,Yuki Tanaka,iPhone 15 Pro,Electronics,999,NGN,"Apr 09, 2023",PayPal,Pending
11246,Client_124,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,2023.12.26,Wire Transfer,In Review
11247,Client_363,UK,EMEA,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,"Sep 21, 2023",Credit Card,In Review
11248,Client_480,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,JPY,N/A,Wire Transfer,Pending
11249,Client_377,Japan,APAC,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,05/15/2024,Crypto,Pending
11250,Client_401,Nigeria,Africa,Elena Rodriguez,Herman Miller Chair,Furniture,1450,GBP,2023.10.29,PayPal,Completed
11251,Client_493,USA,North America,David Okoro,iPhone 15 Pro,Electronics,999,USD,2023.09.13,Wire Transfer,In Review
11252,Client_786,Germany,EMEA,Yuki Tanaka,iPhone 15 Pro,Electronics,USD 999,USD,2023.12.17,Crypto,Cancelled
11253,Client_675,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,EUR,2023.10.26,Crypto,Completed
11254,Client_751,Germany,EMEA,Sarah Jenkins,Logitech MX Master,Accessories,99,NGN,04/20/2023,Wire Transfer,Pending
11255,Client_59,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,GBP,2023.02.04,Crypto,Completed
11255,Client_59,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,GBP,2023.02.04,Crypto,Completed
11256,Client_557,Canada,North America,Sarah Jenkins,Herman Miller Chair,Furniture,1450,EUR,2023.08.06,Credit Card,Cancelled
11257,Client_868,Australia,APAC,Elena Rodriguez,Conference Table,Furniture,,JPY,"Mar 14, 2023",Credit Card,Pending
11258,Client_355,USA,North America,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,2024.04.12,PayPal,Cancelled
11259,Client_716,Germany,EMEA,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,28/11/2023,Crypto,Pending
11260,Client_991,UK,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,13/12/2023,Credit Card,In Review
11261,Client_946,Nigeria,Africa,Yuki Tanaka,Samsung S23 Ultra,Electronics,,EUR,N/A,PayPal,Cancelled
11262,Client_694,Australia,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,JPY,N/A,Wire Transfer,In Review
11263,Client_599,Germany,EMEA,David Okoro,Network Switch,Infrastructure,4500,USD,2023-14-32,PayPal,Pending
11264,Client_18,Canada,North America,Michael Chen,iPhone 15 Pro,Electronics,999,EUR,"Oct 16, 2023",Crypto,In Review
11265,Client_442,Australia,APAC,Yuki Tanaka,Network Switch,Infrastructure,USD 4500,GBP,23/04/2023,Crypto,Completed
11266,Client_498,Germany,EMEA,Sarah Jenkins,Logitech MX Master,Accessories,99,EUR,02/04/2023,Wire Transfer,Completed
11267,Client_852,Germany,EMEA,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,N/A,Crypto,Cancelled
11268,Client_618,USA,North America,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,2023-14-32,Crypto,Pending
11269,Client_486,USA,North America,David Okoro,MacBook Pro M3,Electronics,2499,USD,"Mar 15, 2024",Wire Transfer,Completed
11270,Client_903,Germany,EMEA,Sarah Jenkins,Electric Standing Desk,Furniture,,NGN,2024.02.10,Crypto,Completed
11271,Client_565,UK,EMEA,Michael Chen,Samsung S23 Ultra,Electronics,1199,NGN,"Dec 14, 2023",Wire Transfer,Completed
11272,Client_746,Canada,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,999,GBP,2023.07.21,Crypto,Pending
11273,Client_739,UK,EMEA,Sarah Jenkins,Herman Miller Chair,Furniture,1450 approx,JPY,"Dec 07, 2023",Crypto,Cancelled
11274,Client_245,UK,EMEA,David Okoro,Conference Table,Furniture,2100,EUR,2023.12.18,Crypto,In Review
11275,Client_463,Australia,APAC,David Okoro,Herman Miller Chair,Furniture,1450,NGN,25/10/2023,Wire Transfer,Completed
11276,Client_688,UK,EMEA,Michael Chen,Logitech MX Master,Accessories,99,NGN,2023.09.11,Credit Card,Pending
11277,Client_634,USA,North America,Yuki Tanaka,Enterprise Server,Infrastructure,USD 15200,USD,08/27/2023,Wire Transfer,Cancelled
11278,Client_692,Germany,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,EUR,N/A,Credit Card,Pending
11279,Client_52,Australia,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,JPY,06/04/2024,Credit Card,Cancelled
11280,Client_74,USA,North America,Michael Chen,iPhone 15 Pro,Electronics,999,USD,2023.03.17,Credit Card,Completed
11281,Client_892,Germany,EMEA,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,05/06/2024,PayPal,In Review
11282,Client_743,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,USD,"May 15, 2023",Wire Transfer,Pending
11283,Client_896,Canada,North America,Michael Chen,iPhone 15 Pro,Electronics,999,USD,2023.03.24,PayPal,In Review
11284,Client_728,Nigeria,Africa,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,13/12/2023,Credit Card,Completed
11285,Client_341,Canada,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,EUR,2023.12.31,PayPal,Pending
11286,Client_535,Germany,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,N/A,Credit Card,Pending
11287,Client_87,Canada,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,GBP,12/07/2023,Credit Card,Completed
11288,Client_119,Germany,EMEA,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,GBP,02/10/2024,Credit Card,Completed
11289,Client_370,Japan,APAC,Michael Chen,Conference Table,Furniture,2100,USD,04/23/2024,Wire Transfer,Pending
11290,Client_80,Canada,North America,Sarah Jenkins,Enterprise Server,Infrastructure,15200,GBP,2023.10.16,Wire Transfer,Pending
11291,Client_108,Nigeria,Africa,David Okoro,Conference Table,Furniture,2100,USD,05/02/2023,Wire Transfer,In Review
11292,Client_70,Germany,EMEA,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,EUR,2023-14-32,Crypto,In Review
11293,Client_847,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500,EUR,28/10/2023,Crypto,Completed
11294,Client_891,USA,North America,David Okoro,Thunderbolt Dock,Accessories,USD 299,USD,01/22/2024,PayPal,Completed
11295,Client_176,UK,EMEA,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,2023.02.17,Wire Transfer,Completed
11296,Client_814,Australia,APAC,David Okoro,Rack Cabinet,Infrastructure,1200,USD,2023.03.29,Credit Card,Pending
11297,Client_584,Australia,APAC,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,2024.02.29,Crypto,Pending
11298,Client_903,Germany,EMEA,David Okoro,Conference Table,Furniture,2100,NGN,20/07/2023,Wire Transfer,Completed
11299,Client_502,UK,EMEA,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,08/12/2023,Crypto,Pending
11300,Client_459,USA,North America,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,USD,29/09/2023,PayPal,Pending
11301,Client_496,Canada,North America,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,11/03/2024,Crypto,Cancelled
11302,Client_780,Canada,North America,David Okoro,Sony WH-1000XM5,Accessories,399,USD,29/01/2023,PayPal,Completed
11303,Client_853,Germany,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,USD,N/A,Credit Card,Completed
11304,Client_307,UK,EMEA,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,EUR,N/A,PayPal,Pending
11305,Client_440,Canada,North America,Yuki Tanaka,Network Switch,Infrastructure,4500,EUR,2023-14-32,Credit Card,Pending
11306,Client_506,Japan,APAC,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,N/A,Crypto,Pending
11307,Client_408,Australia,APAC,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,01/02/2024,Credit Card,Completed
11308,Client_328,Germany,EMEA,Michael Chen,Network Switch,Infrastructure,4500,USD,16/04/2024,Credit Card,In Review
11309,Client_675,Canada,North America,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,29/07/2023,PayPal,In Review
11310,Client_152,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,NGN,07/07/2023,Crypto,Completed
11311,Client_286,Nigeria,Africa,David Okoro,Sony WH-1000XM5,Accessories,399,JPY,2023-14-32,Credit Card,Completed
11312,Client_597,Germany,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,2024.01.13,Credit Card,Cancelled
11313,Client_543,Germany,EMEA,David Okoro,MacBook Pro M3,Electronics,2499,USD,01/24/2024,Wire Transfer,Completed
11314,Client_25,UK,EMEA,Elena Rodriguez,Logitech MX Master,Accessories,99,EUR,"Feb 19, 2023",Wire Transfer,Pending
11315,Client_393,Australia,APAC,Sarah Jenkins,Herman Miller Chair,Furniture,1450,GBP,15/08/2023,Credit Card,Completed
11316,Client_524,Canada,North America,Michael Chen,Electric Standing Desk,Furniture,850,GBP,19/02/2024,Crypto,Completed
